StnID,Year,Lat,Lon,Level,Reason,TriggerAnomYear,TriggerAnomValue,TriggerZrob,NextAnomYear,NextAnomValue,NextZrob,Cap,MedianA,MAD_A,ScaleA,AbsMinEffective,QC_Zrob,QC_MinAbsGlobal,QC_StnAbsMult,QC_LevelConfirmK,QC_RobustFallbackAbs,LevelLocalMedian,LevelLocalScale,LevelLocalScore,QC_LevelWindowYears,QC_LevelMinPoints,SourceType
40000060,2012,54.6483,-110.5095,-58.443,spike_pair_year_level,2012,-30.354,-23.745283852259224,2013.0,26.329909999999998,20.363686712362743,100.0,0.16077999999999903,0.8667799999999986,1.2850880279999979,12.850880279999979,6.0,10.0,10.0,6.0,50.0,-28.69748,0.9021324480000001,32.97245328659323,2,3,depth
40000181,2007,53.1268,-114.3613,-72.467,robust_jump_year_level,2008,-10.628,-12.399965516644855,,,,100.0,0.16452999999999918,0.5870549999999994,0.8703677429999991,10.0,6.0,10.0,10.0,6.0,50.0,-82.74,0.5263230000000059,19.51843259747319,2,3,depth
170000040,2017,50.865,4.302005,-26.125,spike_pair_year_level,2017,12.975000000000001,24.30066708086096,2018.0,-12.835,-24.737661094042988,100.0,0.18500000000000227,0.3550000000000004,0.5263230000000007,10.0,6.0,10.0,10.0,6.0,50.0,-39.045,0.12602100000000127,102.52259544044145,2,3,depth
330001232,1996,44.5495,0.6619226,-77.97,robust_jump_year_level,1996,-23.97,-19.073099809643665,,,,100.0,-1.0650000000000013,0.8100000000000023,1.2009060000000034,12.009060000000034,6.0,10.0,10.0,6.0,50.0,-54.0,1.8532499999999998,12.93403480372319,2,3,depth
330001371,2010,44.6941,-0.5333944,-29.22,robust_jump_year_level,2010,11.160000000000004,22.9531249361279,,,,100.0,-0.07000000000000028,0.3299999999999983,0.4892579999999974,10.0,6.0,10.0,10.0,6.0,50.0,-39.79,0.874734000000005,12.083673436724695,2,3,depth
330001371,2012,44.6941,-0.5333944,-39.79,robust_jump_year_level,2012,-10.529999999999998,-21.37931316401582,,,,100.0,-0.07000000000000028,0.3299999999999983,0.4892579999999974,10.0,6.0,10.0,10.0,6.0,50.0,-29.26,0.059304000000004,177.55969243220167,2,3,depth
330001513,2011,44.7945,-1.148215,-32.3,robust_jump_year_level,2012,30.4,33.147957163309435,,,,100.0,-0.06999999999999984,0.6200000000000001,0.9192120000000001,10.0,6.0,10.0,10.0,6.0,50.0,-4.09,3.2468939999999997,8.688303344673402,2,3,depth
330001562,2014,44.8369,-0.5889742,7.0,spike_pair_year_level,2014,-20.645,-13.651825224896387,2015.0,21.07,13.932863041344968,100.0,0.0,1.0199999999999996,1.5122519999999993,15.122519999999993,6.0,10.0,10.0,6.0,50.0,27.645,2.5426589999999996,8.119452903436915,2,3,depth
330002298,2003,45.9449,0.2331765,-2.63,robust_jump_year_level,2003,26.35,27.83612658157398,,,,100.0,0.34999999999999787,0.6299999999999955,0.9340379999999932,10.0,6.0,10.0,10.0,6.0,50.0,-28.2,1.1564280000000016,22.11119066643143,2,3,depth
330002299,2003,45.9449,0.2331765,-12.51,robust_jump_year_level,2003,20.11,18.451480091435155,,,,100.0,0.14000000000000057,0.7299999999999969,1.0822979999999953,10.822979999999953,6.0,10.0,10.0,6.0,50.0,-32.03,0.8747339999999945,22.315355296581735,2,3,depth
330004723,1991,49.1674,6.77528,-21.97,spike_pair_year_level,1991,10.230000000000004,12.022501958389837,1992.0,-10.300000000000004,-12.270998553986477,100.0,0.07000000000000028,0.5700000000000003,0.8450820000000003,10.0,6.0,10.0,10.0,6.0,50.0,-32.27,0.44477999999999573,23.157516075363333,2,3,depth
330004925,2007,49.414,5.989693,-173.1,robust_jump_year_level,2008,23.50999999999999,301.9470299923852,,,,100.0,0.007499999999993179,0.052499999999994884,0.07783649999999241,10.0,6.0,10.0,10.0,6.0,50.0,-149.665,0.11119499999998314,210.75587931115209,2,3,depth
330004928,2007,49.4042,5.978174,-152.96,robust_jump_year_level,2008,13.800000000000011,68.42334037801932,,,,100.0,0.10499999999998977,0.1349999999999909,0.2001509999999865,10.0,6.0,10.0,10.0,6.0,50.0,-139.16,0.014825999999986515,930.7972480785487,2,3,depth
1000003390,1976,40.7563,-117.7671,-18.288,robust_jump_year_level,1977,12.704064,82.63533759284579,,,,100.0,0.38099999999999934,0.10058399999999867,0.14912583839999802,10.0,6.0,10.0,10.0,6.0,50.0,-5.583936,0.564870599999999,22.49021988398763,2,3,depth
1000003456,2007,40.7578,-73.96657,-45.61942,spike_pair_year_level,2007,-36.374836,-31.554383763857402,2008.0,26.391109999999998,22.38523678860668,100.0,0.3429000000000002,0.7848600000000001,1.163633436,11.63633436,6.0,10.0,10.0,6.0,50.0,-12.23162,4.4285795735999995,7.53916677912575,2,3,depth
1000012263,1976,41.0164,-101.9035,-60.59424,robust_jump_year_level,1977,-14.267690000000002,-14.256256408513053,,,,100.0,-0.32003999999999166,0.6598900000000043,0.9783529140000063,10.0,6.0,10.0,10.0,6.0,50.0,-74.86193,1.4528442179999939,9.820522959881485,2,3,depth
1000015684,1980,41.1253,-103.0466,-7.19328,robust_jump_year_level,1981,-16.37081,-11.440053354722716,,,,100.0,-0.3962400000000006,0.9418399999999991,1.3963719839999986,13.963719839999985,6.0,10.0,10.0,6.0,50.0,-22.97278,0.876676206,17.999233801493183,2,3,depth
1000023847,1987,41.3581,-88.42423,-25.2984,robust_jump_year_level,1987,87.63,24.11409199718807,,,,100.0,-0.09144000000000041,2.453640000000002,3.6377666640000026,36.37766664000003,6.0,10.0,10.0,6.0,50.0,-112.9284,5.648706000000003,15.513287467961678,2,3,depth
1000025222,1973,41.3907,-117.4748,-18.12036,robust_jump_year_level,1973,-14.843760000000001,-14.685503354058595,,,,100.0,-0.24384000000000006,0.67056,0.994172256,10.0,6.0,10.0,10.0,6.0,50.0,-3.3604200000000004,0.4180042440000004,35.31050273259901,2,3,depth
1000025552,1973,41.4046,-117.4623,-21.21408,robust_jump_year_level,1973,-17.99844,-44.27523141815638,,,,100.0,-0.09143999999999997,0.27279600000000004,0.40444734960000006,10.0,6.0,10.0,10.0,6.0,50.0,-3.3909000000000002,0.20335341600000023,87.64632702309747,2,3,depth
1000028697,1987,41.4973,-87.86199,-5.4864,robust_jump_year_level,1987,32.613600000000005,34.39902873330634,,,,100.0,1.524000000000001,0.6096000000000004,0.9037929600000005,10.0,6.0,10.0,10.0,6.0,50.0,-38.1,2.2594824000000013,14.43410225279913,2,3,depth
1000030489,1987,41.5439,-88.14617,-24.9936,cap_jump_year_level,1987,239.87759999999997,10.607900126313737,,,,100.0,2.5908000000000015,15.08759999999998,22.36887575999997,223.6887575999997,6.0,10.0,10.0,6.0,50.0,-252.3744,18.527755679999967,12.27244162364734,2,3,depth
1000039105,2017,41.6862,-86.19678,-14.26464,spike_pair_year_level,2017,-12.664439999999999,-33.14526943922045,2018.0,12.853416,33.28810277652137,100.0,0.067056,0.25908,0.38411200799999995,10.0,6.0,10.0,10.0,6.0,50.0,-1.511808,0.13104997920000003,97.31273578103702,2,3,depth
1000041930,2005,41.7461,-91.59323,-109.8804,robust_jump_year_level,2005,-55.162699999999994,-10.956341771276316,,,,100.0,-3.08915,3.205734999999997,4.752822710999996,47.52822710999996,6.0,10.0,10.0,6.0,50.0,-54.7177,3.9586161300000047,13.934844447774209,2,3,depth
1000042947,2007,41.7689,-88.63119,-46.9392,robust_jump_year_level,2008,-10.9728,-12.028701705527123,,,,100.0,-0.18287999999999727,0.6050280000000035,0.8970145128000051,10.0,6.0,10.0,10.0,6.0,50.0,-57.912,0.9037929600000005,12.140833670578706,2,3,depth
1000042976,2002,41.7694,-103.1877,-5.66928,robust_jump_year_level,2003,-12.252959999999998,-10.09093467724356,,,,100.0,-0.043435000000000556,0.8161000000000005,1.2099498600000007,12.099498600000008,6.0,10.0,10.0,6.0,50.0,-17.92224,0.2892107820000017,42.36688520139587,2,3,depth
1000049311,1993,41.9242,-91.41989,-58.674,robust_jump_year_level,1993,45.4167,258.58374084756997,,,,100.0,-0.4350999999999985,0.11959999999999837,0.17731895999999758,10.0,6.0,10.0,10.0,6.0,50.0,-103.6076,0.7162440599999899,62.735040343651356,2,3,depth
1000050702,2018,41.9658,-112.7672,-31.18409,robust_jump_year_level,2018,17.556479999999997,17.709068522259734,,,,100.0,-0.3695699999999995,0.6827549999999984,1.0122525629999977,10.122525629999977,6.0,10.0,10.0,6.0,50.0,-48.54854,0.2847036779999933,60.99130900585138,2,3,depth
1000057175,2001,42.1366,-121.2481,-16.17269,spike_pair_year_level,2001,-13.996417999999998,-12.434792598904782,2002.0,13.264897999999999,11.575739691312702,100.0,0.12192000000000003,0.7658100000000001,1.1353899060000001,11.353899060000002,6.0,10.0,10.0,6.0,50.0,-2.542032,0.8868468420000001,15.369799332272978,2,3,depth
1000058506,1984,42.1902,-121.661,-41.3827,spike_pair_year_level,1984,-25.59406,-17.606824499947123,1985.0,23.75307,16.25366420957925,100.0,0.06552999999999898,0.9829800000000013,1.4573661480000017,14.573661480000018,6.0,10.0,10.0,6.0,50.0,-18.54708,1.3602113700000034,16.78828783794091,2,3,depth
1000058764,1993,42.1838,-121.6992,-20.1168,robust_jump_year_level,1994,13.627608000000002,15.10033394175154,,,,100.0,0.2529840000000001,0.5974079999999997,0.8857171007999995,10.0,6.0,10.0,10.0,6.0,50.0,-6.489192,0.6190981776000005,22.012030551969744,2,3,depth
1000059684,1978,42.2116,-103.1783,-52.578,robust_jump_year_level,1978,-12.301730000000006,-23.468294238225965,,,,100.0,-0.45034000000000063,0.34061499999999967,0.5049957989999995,10.0,6.0,10.0,10.0,6.0,50.0,-39.889174999999994,0.811152698999997,15.642954792165533,2,3,depth
1000060028,2013,42.2244,-104.3524,-3.8862,spike_pair_year_level,2013,15.12418,418.50602344042545,2014.0,-15.09979,-417.66249500496843,100.0,-0.003049999999999997,0.024379999999998958,0.03614578799999845,10.0,6.0,10.0,10.0,6.0,50.0,-18.9738,0.03615320100000081,417.32404275902604,2,3,depth
1000060979,1952,42.2639,-94.06968,-43.37304,robust_jump_year_level,1953,16.062960000000004,11.117922705357499,,,,100.0,-0.30327500000000107,0.9928900000000027,1.4720587140000039,14.720587140000038,6.0,10.0,10.0,6.0,50.0,-28.78226,2.1826540680000024,6.68487975896691,2,3,depth
1000061807,2003,42.3,-122.2517,-147.4561,robust_jump_year_level,2004,-56.6746,-46.15665717259042,,,,100.0,-0.7863000000000113,0.8167000000000257,1.210839420000038,12.108394200000381,6.0,10.0,10.0,6.0,50.0,-204.1307,1.1657683800000167,48.615660685529306,2,3,depth
1000065665,2003,42.4513,-114.2689,-81.13776,spike_pair_year_level,2003,-27.56002,-32.91395314850787,2004.0,23.362920000000003,27.026454647696646,100.0,0.40234000000000236,0.5730199999999996,0.8495594519999994,10.0,6.0,10.0,10.0,6.0,50.0,-57.77484,1.0032161159999973,23.288023016568115,2,3,depth
1000066702,1994,42.4805,-95.28777,-71.31101,robust_jump_year_level,1994,17.41170000000001,270.63774770830776,,,,100.0,-0.014479999999991833,0.04343000000001496,0.06438931800002218,10.0,6.0,10.0,10.0,6.0,50.0,-88.72271,0.07003802399998214,248.6035299911438,2,3,depth
1000077418,1988,42.7716,-114.7892,-13.21765,robust_jump_year_level,1989,-25.29535,-40.407313627881265,,,,100.0,0.6339800000000011,0.43281999999999243,0.6416989319999887,10.0,6.0,10.0,10.0,6.0,50.0,-36.1127,3.558684780000002,6.433570663148195,2,3,depth
1000078832,1978,42.8146,-115.8159,-45.15764,robust_jump_year_level,1979,10.648180000000004,24.46355020639745,,,,100.0,-0.18592999999999904,0.2987099999999998,0.44286744599999966,10.0,6.0,10.0,10.0,6.0,50.0,-35.02762,0.7682240160000026,13.186283934138253,2,3,depth
1000079940,1978,42.8446,-116.0973,-57.29021,robust_jump_year_level,1979,-18.726910000000004,-170.59461869788376,,,,100.0,-0.22554999999999836,0.07314999999999827,0.10845218999999744,10.0,6.0,10.0,10.0,6.0,50.0,-76.01712,0.22594824000000013,82.88141567289921,2,3,depth
1000084680,1973,42.987,-88.22815,-149.6568,spike_pair_year_level,1973,-22.86,-9.038176176986411,1974.0,24.0792,11.736139214892805,100.0,-2.4384000000000015,1.5239999999999938,2.2594823999999907,22.594823999999907,6.0,10.0,10.0,6.0,50.0,-126.7968,0.9037929600000005,25.2934034803723,2,3,depth
1000086502,1945,43.0345,-87.93564,-62.57544,robust_jump_year_level,1946,36.66439,18.59733737048003,,,,100.0,0.1905000000000001,1.3228399999999993,1.961242583999999,19.61242583999999,6.0,10.0,10.0,6.0,50.0,-25.91105,0.28243530000000017,129.81518245063552,2,3,depth
1000092102,1977,43.198,-98.56953,-34.62528,robust_jump_year_level,1978,-24.795480000000005,-29.553345119171347,,,,100.0,0.5791199999999961,0.5791200000000103,0.8586033120000152,10.0,6.0,10.0,10.0,6.0,50.0,-58.64352,1.1523360239999985,20.84308699872776,2,3,depth
1000101972,1919,43.5763,-116.4537,-3.76428,robust_jump_year_level,1920,-32.933640000000004,-12.881569058218206,,,,100.0,-0.33527999999999736,1.7068799999999982,2.530620287999997,25.306202879999972,6.0,10.0,10.0,6.0,50.0,-36.69792,0.4970861279999961,66.25338778313336,2,3,depth
1000108449,1970,43.7707,-116.4665,-124.5047,robust_jump_year_level,1971,67.16572,139.82827999670047,,,,100.0,-0.13105999999999796,0.324620000000003,0.48128161200000447,10.0,6.0,10.0,10.0,6.0,50.0,-57.47004,0.19430955599999697,344.98900301126235,2,3,depth
1000111758,1976,43.913,-111.5491,-87.13622,robust_jump_year_level,1976,18.92958,56.35468349149246,,,,100.0,-0.03659999999999286,0.22700000000001808,0.3365502000000268,10.0,6.0,10.0,10.0,6.0,50.0,-106.0658,2.6458479599999962,7.154447377996742,2,3,depth
1000116130,1982,44.0916,-104.6366,-47.69358,spike_pair_year_level,1982,-46.642019999999995,-20.34636719012698,1983.0,41.646347999999996,17.92454238675656,100.0,0.2956559999999997,1.5560040000000006,2.306931530400001,23.069315304000007,6.0,10.0,10.0,6.0,50.0,-4.1148,4.541559623999999,9.595553864295145,2,3,depth
1000116130,1986,44.0916,-104.6366,-33.61334,robust_jump_year_level,1987,27.377132,11.739176322803269,,,,100.0,0.2956559999999997,1.5560040000000006,2.306931530400001,23.069315304000007,6.0,10.0,10.0,6.0,50.0,-6.236208,3.145199500800001,8.704418270776292,2,3,depth
1000116130,2007,44.0916,-104.6366,-31.66415,spike_pair_year_level,2007,-25.478234,-11.172368863297406,2008.0,26.363678,11.299868095989845,100.0,0.2956559999999997,1.5560040000000006,2.306931530400001,23.069315304000007,6.0,10.0,10.0,6.0,50.0,-5.955792,0.9715774319999995,26.460431411091086,2,3,depth
1000118091,1977,44.1713,-117.4569,-37.85616,spike_pair_year_level,1977,-30.294072000000003,-48.90671179623029,1978.0,27.642310000000002,44.334887575056285,100.0,0.09448799999999924,0.41909999999999936,0.621357659999999,10.0,6.0,10.0,10.0,6.0,50.0,-8.958073,1.965751170600001,14.700785853368979,2,3,depth
1000126227,1978,44.4207,-119.2194,-20.62582,spike_pair_year_level,1978,10.517119999999998,16.643050006244177,1979.0,-10.25347,-16.1877782274383,100.0,-0.012190000000000367,0.42671999999999954,0.6326550719999993,10.0,6.0,10.0,10.0,6.0,50.0,-30.87929,0.39088748999999756,26.23125646717439,2,3,depth
1000127626,1962,44.4665,-122.8679,-59.436,robust_jump_year_level,1962,-16.611600000000003,-12.403563282521972,,,,100.0,0.3718599999999981,0.9235400000000027,1.369240404000004,13.692404040000039,6.0,10.0,10.0,6.0,50.0,-44.196,2.033534160000001,7.494341771962165,2,3,depth
1000134144,1972,44.675,-97.95037,-0.27432,spike_pair_year_level,1972,12.911330000000001,12.572726328356643,1973.0,-13.566650000000001,-13.12593016907277,100.0,-0.04267000000000021,0.6949450000000006,1.0303254570000009,10.303254570000009,6.0,10.0,10.0,6.0,50.0,-13.18565,0.9715774319999995,13.289038603358593,2,3,depth
1000134144,1975,44.675,-97.95037,-3.380232,robust_jump_year_level,1976,-11.402568,-11.025543358966031,,,,100.0,-0.04267000000000021,0.6949450000000006,1.0303254570000009,10.303254570000009,6.0,10.0,10.0,6.0,50.0,-13.751055000000001,0.8314865580000002,12.472628571344865,2,3,depth
1000138847,1988,44.788,-93.51995,-51.816,robust_jump_year_level,1988,-18.516600000000004,-12.321405999887377,,,,100.0,-0.8382000000000005,0.9677400000000027,1.434771324000004,14.34771324000004,6.0,10.0,10.0,6.0,50.0,-33.6804,0.5648706000000003,32.10576015108592,2,3,depth
1000144872,1978,44.899,-123.0729,-35.40252,robust_jump_year_level,1978,-11.539730000000002,-12.909501854299451,,,,100.0,-0.047245000000000203,0.6004550000000002,0.8902345830000002,10.0,6.0,10.0,10.0,6.0,50.0,-25.89733,1.5680793030000006,6.061676843648767,2,3,depth
1000178890,1975,45.3111,-97.96148,-18.71472,robust_jump_year_level,1975,-18.781776,-58.28952721763597,,,,100.0,-0.21183500000000066,0.21487999999999907,0.3185810879999986,10.0,6.0,10.0,10.0,6.0,50.0,-0.758952,1.2653101439999999,14.19080380027365,2,3,depth
1000183177,2002,45.3608,-106.847,-175.4734,robust_jump_year_level,2003,-15.422799999999995,-34.331314109815544,,,,100.0,0.09139999999999304,0.3048000000000002,0.45189648000000027,10.0,6.0,10.0,10.0,6.0,50.0,-190.8048,0.1355096399999897,113.13881433085623,2,3,depth
1000185496,2012,45.408,-106.7317,-72.32904,spike_pair_year_level,2012,-11.484860000000005,-101.8345617562677,2013.0,11.55192000000001,102.07744924235749,100.0,0.01980999999999966,0.07620000000000005,0.11297412000000007,10.0,6.0,10.0,10.0,6.0,50.0,-60.91885,0.2101288980000038,54.30090819778534,2,3,depth
1000188273,1994,45.4561,-96.92396,-35.6616,robust_jump_year_level,1995,16.85544,25.441398436853994,,,,100.0,0.12800999999999974,0.4434699999999978,0.6574886219999967,10.0,6.0,10.0,10.0,6.0,50.0,-18.80616,0.8382620399999952,20.10760262984126,2,3,depth
1000191122,1978,45.4996,-118.8289,-88.392,cap_jump_year_level,1979,102.47376,2.0900471390361495,,,,100.0,7.74192,30.57144,45.325216944,453.25216944,6.0,10.0,10.0,6.0,50.0,-8.74776,33.847046352,2.3530632236479883,2,3,depth
1000192379,1974,45.5256,-106.1367,-47.55185,robust_jump_year_level,1975,-17.61439,-21.952890725640337,,,,100.0,-0.5265400000000042,0.5250150000000033,0.778387239000005,10.0,6.0,10.0,10.0,6.0,50.0,-65.14948,0.024848376000007402,708.2004071410845,2,3,depth
1000193905,1983,45.5693,-121.2484,77.44968,cap_jump_year_level,1983,140.11351,16.883779534066157,,,,100.0,-1.0363200000000035,5.638800000000003,8.360084880000004,83.60084880000004,6.0,10.0,10.0,6.0,50.0,67.59245,14.614329198000002,0.6744907594765952,2,3,depth
1000194971,1988,45.5862,-120.0882,-52.07356,robust_jump_year_level,1989,16.643610000000002,15.927708270439233,,,,100.0,-0.2529799999999991,0.7155199999999979,1.0608299519999969,10.608299519999969,6.0,10.0,10.0,6.0,50.0,-35.842195000000004,0.5129054700000082,31.645919081345998,2,3,depth
1000196582,1977,45.6079,-119.759,-142.3416,spike_pair_year_level,1977,-25.2984,-25.30348348944649,1978.0,22.86,23.979471739164573,100.0,-0.5723000000000056,0.6591000000000022,0.9771816600000033,10.0,6.0,10.0,10.0,6.0,50.0,-119.4816,3.615171840000002,6.323350870093075,2,3,depth
1000196650,1992,45.611,-119.8331,-124.8948,spike_pair_year_level,1992,-15.111900000000006,-17.0660796538725,1993.0,13.947600000000008,17.50856177320457,100.0,-0.768100000000004,0.566900000000004,0.8404859400000059,10.0,6.0,10.0,10.0,6.0,50.0,-110.9472,2.2594824000000013,6.172918186926351,2,3,depth
1000196650,1993,45.611,-119.8331,-110.9472,spike_pair_year_level,1993,13.947600000000008,17.50856177320457,1994.0,-13.755600000000001,-15.45237032757491,100.0,-0.768100000000004,0.566900000000004,0.8404859400000059,10.0,6.0,10.0,10.0,6.0,50.0,-124.7028,0.29829912000000003,46.11344478656189,2,3,depth
1000198690,1988,45.6551,-119.5496,-124.206,robust_jump_year_level,1988,-16.3373,-26.00057993029619,,,,100.0,-0.9448999999999899,0.39930000000001087,0.592002180000016,10.0,6.0,10.0,10.0,6.0,50.0,-108.7374,1.2879346199999848,12.010392266651076,2,3,depth
1000199815,2006,45.6826,-119.3934,-130.7882,robust_jump_year_level,2006,26.1533,17.461430353988014,,,,100.0,-0.9906000000000006,1.0485000000000184,1.5545061000000273,15.545061000000274,6.0,10.0,10.0,6.0,50.0,-155.9509,1.4686635600000009,17.133059391764295,2,3,depth
1000199828,1974,45.6828,-119.2801,17.6784,cap_jump_year_level,1975,-134.7216,-52.4680749160648,,,,100.0,-0.10744500000000556,1.7304999999999993,2.5656392999999986,25.656392999999987,6.0,10.0,10.0,6.0,50.0,-90.5256,39.31499376,2.75223240935852,2,3,depth
1000199828,1975,45.6828,-119.2801,-117.0432,spike_pair_year_level,1975,-134.7216,-52.4680749160648,1976.0,26.5176,10.377548005286643,100.0,-0.10744500000000556,1.7304999999999993,2.5656392999999986,25.656392999999987,6.0,10.0,10.0,6.0,50.0,-60.579,64.05632603999999,0.8814773417498362,2,3,depth
1000199872,1999,45.6852,-119.559,-156.335,robust_jump_year_level,1999,-12.539500000000004,-9.596736448113411,,,,100.0,-0.6141999999999967,0.8381499999999988,1.2426411899999983,12.426411899999984,6.0,10.0,10.0,6.0,50.0,-146.0236,1.6381247399999799,6.29463663432624,2,3,depth
1000201609,1984,45.7299,-119.1476,-48.20412,robust_jump_year_level,1985,22.707600000000003,11.520613684734611,,,,100.0,-0.9022099999999984,1.38227,2.049353502,20.493535020000003,6.0,10.0,10.0,6.0,50.0,-25.49652,0.5196809519999992,43.695270940005585,2,3,depth
1000201760,1978,45.7374,-119.3584,-48.03648,robust_jump_year_level,1979,29.443679999999997,11.037461697208236,,,,100.0,-0.5837000000000003,1.8349500000000063,2.720496870000009,27.20496870000009,6.0,10.0,10.0,6.0,50.0,-20.574,2.9373271200000017,9.349479604437105,2,3,depth
1000202393,1978,45.7516,-119.1218,-15.24,robust_jump_year_level,1979,-35.54578,-25.732112987583616,,,,100.0,-1.5331449999999993,0.8915399999999973,1.321797203999996,13.217972039999959,6.0,10.0,10.0,6.0,50.0,-50.78578,2.4311971320000003,14.620690166230418,2,3,depth
1000202393,1980,45.7516,-119.1218,-52.4256,robust_jump_year_level,1981,37.901880000000006,29.83439886289858,,,,100.0,-1.5331449999999993,0.8915399999999973,1.321797203999996,13.217972039999959,6.0,10.0,10.0,6.0,50.0,-15.24,1.061956727999999,35.01611602389136,2,3,depth
1000202584,1980,45.7603,-119.1168,-134.112,spike_pair_year_level,1980,-118.32641,-11.708794500829828,1981.0,104.48239,11.368786497805617,100.0,-5.280660000000001,6.512054999999993,9.65477274299999,96.5477274299999,6.0,10.0,10.0,6.0,50.0,-29.932885,10.712207541000001,9.725270407734717,2,3,depth
1000203182,1978,45.7691,-119.1167,-154.686,cap_jump_year_level,1979,107.44200000000001,20.064584618541446,,,,100.0,-1.0911899999999974,3.648450000000004,5.4091919700000055,54.091919700000055,6.0,10.0,10.0,6.0,50.0,-126.9492,41.12257968,0.6744907594765952,2,3,depth
1000203182,1979,45.7691,-119.1167,-47.244,spike_pair_year_level,1979,107.44200000000001,20.064584618541446,1980.0,-79.7052,-14.533410985596788,100.0,-1.0911899999999974,3.648450000000004,5.4091919700000055,54.091919700000055,6.0,10.0,10.0,6.0,50.0,-87.0966,65.367952608,0.6096657216570475,2,3,depth
1000204326,1978,45.7971,-119.0791,-67.84848,robust_jump_year_level,1979,79.35925,21.715722451711446,,,,100.0,-1.10947,2.4993599999999985,3.7055511359999977,37.055511359999976,6.0,10.0,10.0,6.0,50.0,10.57656,1.3850597460000003,56.62213505698113,2,3,depth
1000204362,1978,45.7993,-119.0369,-106.8629,robust_jump_year_level,1979,55.13834,42.75909387505334,,,,100.0,-0.7040900000000008,0.8808700000000087,1.3059778620000129,13.05977862000013,6.0,10.0,10.0,6.0,50.0,-52.66944,1.400879088000007,38.68532299769738,2,3,depth
1000204362,1981,45.7993,-119.0369,-101.6051,robust_jump_year_level,1981,-48.93565999999999,-36.93138406353745,,,,100.0,-0.7040900000000008,0.8808700000000087,1.3059778620000129,13.05977862000013,6.0,10.0,10.0,6.0,50.0,-52.66944,1.400879088000007,34.93210828770666,2,3,depth
1000205509,1977,45.8294,-106.6109,30.9372,robust_jump_year_level,1978,-43.40352,-147.71347632537612,,,,100.0,-0.015239999999998588,0.19811999999999763,0.29373271199999645,10.0,6.0,10.0,10.0,6.0,50.0,-12.28344,0.27113788799999855,159.4046494896362,2,3,depth
1000205856,1984,45.8426,-119.7011,-32.17469,robust_jump_year_level,1984,-20.817839999999997,-13.473758304205367,,,,100.0,-0.39014400000000116,1.0226019999999991,1.5161097251999986,15.161097251999987,6.0,10.0,10.0,6.0,50.0,-11.35685,1.170408917999999,17.78680910563603,2,3,depth
1000205935,1984,45.846,-119.177,-24.82291,robust_jump_year_level,1985,-25.77389,-13.92475133089125,,,,100.0,-0.3520449999999933,1.2313900000000082,1.825658814000012,18.25658814000012,6.0,10.0,10.0,6.0,50.0,-50.5968,3.280771409999994,7.856045660919743,2,3,depth
1000206131,1963,45.8516,-119.2076,-43.2054,robust_jump_year_level,1964,24.155399999999997,35.635595125680084,,,,100.0,0.0,0.4572000000000003,0.6778447200000004,10.0,6.0,10.0,10.0,6.0,50.0,-19.05,1.4686635600000009,16.447197750313887,2,3,depth
1000207863,1996,45.9066,-96.73007,-3.499104,robust_jump_year_level,1996,10.024875999999999,32.541252313503996,,,,100.0,0.0990549999999999,0.20573499999999978,0.30502271099999967,10.0,6.0,10.0,10.0,6.0,50.0,-13.021055,0.3999313500000002,23.808963713397304,2,3,depth
1000210107,2022,46.0202,-118.3627,-39.68801,robust_jump_year_level,2022,26.349960000000003,15.159431127912956,,,,100.0,-0.16153999999998803,1.179580000000012,1.7488453080000177,17.488453080000177,6.0,10.0,10.0,6.0,50.0,-64.27622,2.6119705500000094,9.413662799528849,2,3,depth
1000211433,1985,46.0568,-119.4639,-48.69942,robust_jump_year_level,1985,11.141959999999997,19.763301908985735,,,,100.0,-0.2895599999999945,0.3901400000000095,0.578421564000014,10.0,6.0,10.0,10.0,6.0,50.0,-59.16168,1.007723220000006,10.382076935768069,2,3,depth
1000214090,2000,46.2075,-119.3698,-56.90616,robust_jump_year_level,2001,25.76322,23.684076810530648,,,,100.0,-0.030479999999997176,0.734569999999998,1.089073481999997,10.89073481999997,6.0,10.0,10.0,6.0,50.0,-31.76626,0.9241342319999994,27.203732022341118,2,3,depth
1000216279,1985,46.2945,-119.7289,-154.8384,spike_pair_year_level,1985,17.01849999999999,15.581400412767085,1986.0,-11.4452,-9.61348492911473,100.0,-0.5844500000000039,0.7620000000000005,1.1297412000000007,11.297412000000007,6.0,10.0,10.0,6.0,50.0,-171.2976,2.033534160000001,8.093889113719127,2,3,depth
1000216583,1988,46.3046,-119.7606,-232.2576,robust_jump_year_level,1988,56.47940000000003,17.854721316452196,,,,100.0,0.0,2.1336000000000013,3.163275360000002,31.63275360000002,6.0,10.0,10.0,6.0,50.0,,,,2,3,depth
1000217716,1977,46.3492,-104.5491,-45.66056,robust_jump_year_level,1978,-20.840700000000005,-137.8249965786705,,,,100.0,0.024389999999996803,0.10210999999999615,0.1513882859999943,10.0,6.0,10.0,10.0,6.0,50.0,-66.37325,0.18978762600000487,109.13614568317257,2,3,depth
1000220402,1967,46.4283,-90.23351,-728.3196,cap_jump_year_level,1968,117.80520000000001,1.2333545316143455,,,,100.0,78.79079999999999,21.336000000000013,31.63275360000002,316.3275360000002,6.0,10.0,10.0,6.0,50.0,-669.417,114.89468003999994,0.5126660344890938,2,3,depth
